"Tag Summary Report"
"12/14/2024 00:00 - 01/13/2025 00:00"

Incident,"Ad Tag ID",Hash,"Tag Name","Scan Type","Hit Type","Scan Date","Scan ID",Example,csid,"Report Period Hit Count","Tag Status",City,Country,"Named Threat","Resolution Reason"
TMT-20241115-FXV,d=7&s=165&ci=&cri=555_165_726948419885&at=0&t=1,8956ff30b49ba6f60c8484d0e387271e,d=7&s=165&ci=&cri=555_165_726948419885&at=0&t=1,Tag,Malicious,"2025-01-12 15:09 +0000",125010995478,https://www.themediatrust.com?scsh=125010995478,3UQW3xyt2Tfn,1,Expired,"Mclean, Virginia",USA,PhonyFetcher-3PC,
TMT-20200905-KNH,d=7&s=379&ci=&cri=494_379_46_11636990&at=0&t=1,f7f68a1da53fd76833aff6c9c07caa26,d=7&s=379&ci=&cri=494_379_46_11636990&at=0&t=1,Tag,Scam/Fraud,"2025-01-12 15:03 +0000",125010861981,https://www.themediatrust.com?scsh=125010861981,3UQW2A5v2LJV,1,Expired,"Mclean, Virginia",USA,,
TMT-20240503-MWB,d=7&s=308&ci=&cri=630_308_121765_3_7&at=0&t=1,0cbf215ee24dd22c9a6ec85fa8d9cd83,d=7&s=308&ci=&cri=630_308_121765_3_7&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-12 14:56 +0000",125010746900,https://www.themediatrust.com?scsh=125010746900,3UQVJQmm2FRZ,2,Expired,"Mclean, Virginia",USA,,
TMT-20241119-QTG,d=7&s=165&ci=&cri=555_165_726828969342&at=0&t=1,9a582e9b8998f0a2bf2b1f52410573cc,d=7&s=165&ci=&cri=555_165_726828969342&at=0&t=1,Tag,Malicious,"2025-01-12 14:51 +0000",125010674538,https://www.themediatrust.com?scsh=125010674538,3UQVGxrb1YuG,1,Expired,"Mclean, Virginia",USA,PhonyFetcher-3PC,
TMT-20240312-OFU,d=7&s=473&ci=&cri=644_473_176-525bf098_1330689279d26a39-1&at=0&t=1,e1de62b6b727137bcef4e2fce9495e8c,d=7&s=473&ci=&cri=644_473_176-525bf098_1330689279d26a39-1&at=0&t=1,Tag,"Out Of Browser Redirect","2025-01-12 14:39 +0000",125010503396,https://www.themediatrust.com?scsh=125010503396,3UQVDGwE1T9e,2,Expired,"Mclean, Virginia",USA,,
TMT-20240930-OYS,d=7&s=165&ci=&cri=555_165_726483680108&at=0&t=1,598c454331cf7dd4bb3ac9c655e543e4,d=7&s=165&ci=&cri=555_165_726483680108&at=0&t=1,Tag,Malicious,"2025-01-12 14:31 +0000",125010377231,https://www.themediatrust.com?scsh=125010377231,3UQVAgtd2Ffj,1,Expired,"Mclean, Virginia",USA,PhonyFetcher-3PC,
TMT-20240625-TAM,d=7&s=44&ci=&cri=497_44_RTC6CQMBLRAEPLWCWVIIYR_160x600_1&at=0&t=1,ba3b5bbcffb565372a59b23da3d66c45,d=7&s=44&ci=&cri=497_44_RTC6CQMBLRAEPLWCWVIIYR_160x600_1&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-12 14:21 +0000",125010220641,https://www.themediatrust.com?scsh=125010220641,3UQV7YmC1Ytx,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=165&ci=&cri=555_165_699535926613&at=0&t=1,b0bf6bc3d6fa9ee5f490c700418bcdea,d=7&s=165&ci=&cri=555_165_699535926613&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-12 13:51 +0000",125009772581,https://www.themediatrust.com?scsh=125009772581,3UQUGqC61Z1U,1,Expired,"Mclean, Virginia",USA,,
TMT-20241022-IQL,d=7&s=165&ci=&cri=555_165_719868776347&at=0&t=1,085333eb417fe94b3546b8f939063aa4,d=7&s=165&ci=&cri=555_165_719868776347&at=0&t=1,Tag,Malicious,"2025-01-12 13:32 +0000",125009483627,https://www.themediatrust.com?scsh=125009483627,3UQUB5Mi1Vc4,1,Expired,"Mclean, Virginia",USA,,
TMT-20240825-FUC,d=7&s=165&ci=&cri=555_165_727859108306&at=0&t=1,84dc4e5596e4b60cdb6449c195a170f4,d=7&s=165&ci=&cri=555_165_727859108306&at=0&t=1,Tag,Scam/Fraud,"2025-01-12 13:32 +0000",125009482828,https://www.themediatrust.com?scsh=125009482828,3UQUAtLg2fUL,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=165&ci=&cri=555_165_683270454167&at=0&t=1,71e4490cb47d3727fd040938018d5cb4,d=7&s=165&ci=&cri=555_165_683270454167&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-12 13:29 +0000",125009422183,https://www.themediatrust.com?scsh=125009422183,3UQU9zK51FRX,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=44&ci=&cri=497_44_RTC6CQMBLRAEPLWCWVIIYR_300x600_1&at=0&t=1,75147459c212abdf96319058c2ceaf3e,d=7&s=44&ci=&cri=497_44_RTC6CQMBLRAEPLWCWVIIYR_300x600_1&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-12 13:24 +0000",125009356405,https://www.themediatrust.com?scsh=125009356405,3UQU8Siy2hzx,1,Expired,"Mclean, Virginia",USA,,
TMT-20230705-AKT,d=7&s=165&ci=&cri=555_165_692889290617&at=0&t=1,0a76a7162d86164d8dec33ec8f1d3918,d=7&s=165&ci=&cri=555_165_692889290617&at=0&t=1,Tag,Malicious,"2025-01-12 13:11 +0000",125009192346,https://www.themediatrust.com?scsh=125009192346,3UQU4aSN23gk,1,Expired,"Mclean, Virginia",USA,,
TMT-20240714-KLO,d=7&s=165&ci=&cri=555_165_705325163924&at=0&t=1,b7941ecf106193d398aac28f9c87c3ab,d=7&s=165&ci=&cri=555_165_705325163924&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-12 13:01 +0000",125009021377,https://www.themediatrust.com?scsh=125009021377,3UQU1a2d1mbQ,1,Expired,"Mclean, Virginia",USA,,
TMT-20240929-AJP,d=7&s=379&ci=&cri=494_379_46_11396178&at=0&t=1,290e0bc15428f1d1406ca97283d60efc,d=7&s=379&ci=&cri=494_379_46_11396178&at=0&t=1,Tag,Malicious,"2025-01-12 13:00 +0000",125008978772,https://www.themediatrust.com?scsh=125008978772,3UQU16yk1fnP,1,Expired,"Mclean, Virginia",USA,,
TMT-20241115-FXV,d=7&s=165&ci=&cri=555_165_728383452910&at=0&t=1,ec00dbefee2752cd086601c2169827b7,d=7&s=165&ci=&cri=555_165_728383452910&at=0&t=1,Tag,Malicious,"2025-01-12 12:37 +0000",125008629648,https://www.themediatrust.com?scsh=125008629648,3UQTCfs817Lg,1,Expired,"Mclean, Virginia",USA,PhonyFetcher-3PC,
TMT-20241225-DMK,d=7&s=16&ci=&cri=556_16_628117448&at=0&t=1,84377a9ca8fae61e52b20566c2941034,d=7&s=16&ci=&cri=556_16_628117448&at=0&t=1,Tag,Malicious,"2025-01-12 12:10 +0000",125008198971,https://www.themediatrust.com?scsh=125008198971,3UQT48SX1ALd,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=165&ci=&cri=555_165_707274291280&at=0&t=1,1797d5d91adbeb194b21b6bcd0a36143,d=7&s=165&ci=&cri=555_165_707274291280&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-12 12:07 +0000",125008164837,https://www.themediatrust.com?scsh=125008164837,3UQT3KtL28j1,1,Expired,"Mclean, Virginia",USA,,
TMT-20241115-FXV,d=7&s=165&ci=&cri=555_165_728220567545&at=0&t=1,47da1a1fd068b6961dd3358588499ea8,d=7&s=165&ci=&cri=555_165_728220567545&at=0&t=1,Tag,Malicious,"2025-01-12 11:44 +0000",125007836923,https://www.themediatrust.com?scsh=125007836923,3UQSEj5k2Mh7,1,Expired,"Mclean, Virginia",USA,PhonyFetcher-3PC,
TMT-20241212-FGY,d=7&s=480&ci=&cri=639_480_268242651&at=0&t=1,91a219f817aedc3526d2fb7e5fa98af2,d=7&s=480&ci=&cri=639_480_268242651&at=0&t=1,Tag,Malicious,"2025-01-12 11:31 +0000",125007600274,https://www.themediatrust.com?scsh=125007600274,3UQSAXwy1QSR,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=44&ci=&cri=497_44_WNXHREMQ5ZGMNAA5HKP5NP_728x90_1&at=0&t=1,9cae972e9bfeef1961de9bfa6b485c4a,d=7&s=44&ci=&cri=497_44_WNXHREMQ5ZGMNAA5HKP5NP_728x90_1&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-12 11:15 +0000",125007383683,https://www.themediatrust.com?scsh=125007383683,3UQS5tHM19uJ,1,Expired,"Mclean, Virginia",USA,,
TMT-20250112-APE,d=7&s=417&ci=&cri=565_417_2a06e47e734b7958776dd84e367f7fd5&at=0&t=1,d6b8055e1d65c77d3724ae3eada22b57,d=7&s=417&ci=&cri=565_417_2a06e47e734b7958776dd84e367f7fd5&at=0&t=1,Tag,Scam/Fraud,"2025-01-12 11:01 +0000",125007186970,https://www.themediatrust.com?scsh=125007186970,3UQS1Xbj26P3,2,Expired,"Mclean, Virginia",USA,,
TMT-20241226-RAH,d=7&s=4&ci=&cri=507_4_1334087&at=0&t=1,dab7006e6f782958135e5fe72557fbb0,d=7&s=4&ci=&cri=507_4_1334087&at=0&t=1,Tag,Scam/Fraud,"2025-01-12 10:24 +0000",125006657137,https://www.themediatrust.com?scsh=125006657137,3UQR8UDd1fXU,2,Expired,"Mclean, Virginia",USA,,
TMT-20241106-JLO,d=7&s=4&ci=&cri=507_4_1334087&at=0&t=1,dab7006e6f782958135e5fe72557fbb0,d=7&s=4&ci=&cri=507_4_1334087&at=0&t=1,Tag,Malicious,"2025-01-12 10:23 +0000",125006656611,https://www.themediatrust.com?scsh=125006656611,3UQR8Gsi1oBD,1,Expired,"Mclean, Virginia",USA,PhonyFetcher-3PC,
TMT-20240625-TAM,d=7&s=16&ci=&cri=556_16_489611452&at=0&t=1,142208e762f2718115e1ad1fb488cd94,d=7&s=16&ci=&cri=556_16_489611452&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-12 10:17 +0000",125006556170,https://www.themediatrust.com?scsh=125006556170,3UQR6EPo1z2B,1,Expired,"Mclean, Virginia",USA,,
TMT-20221202-CDO,d=7&s=165&ci=&cri=555_165_690364872147&at=0&t=1,ef5ec15dce0952ad0f4edd2ea0bf2197,d=7&s=165&ci=&cri=555_165_690364872147&at=0&t=1,Tag,Malicious,"2025-01-12 09:59 +0000",125006327755,https://www.themediatrust.com?scsh=125006327755,3UQQKKJ62V1Q,1,Expired,"Mclean, Virginia",USA,,
TMT-20241115-RTH,d=7&s=165&ci=&cri=555_165_728770439898&at=0&t=1,f9824c11fac43937fc37f301a33b122b,d=7&s=165&ci=&cri=555_165_728770439898&at=0&t=1,Tag,Malicious,"2025-01-12 09:44 +0000",125006131799,https://www.themediatrust.com?scsh=125006131799,3UQQEpCf1GQb,1,Expired,"Mclean, Virginia",USA,,
TMT-20241018-LJU,d=7&s=165&ci=&cri=555_165_722341033144&at=0&t=1,e1b7ca464d29a5cc206e36eafad00ebf,d=7&s=165&ci=&cri=555_165_722341033144&at=0&t=1,Tag,Malicious,"2025-01-12 09:10 +0000",125005633014,https://www.themediatrust.com?scsh=125005633014,3UQQ4B2p1Uhw,1,Expired,"Mclean, Virginia",USA,,
TMT-20250106-KWF,d=7&s=165&ci=&cri=555_165_722341033144&at=0&t=1,e1b7ca464d29a5cc206e36eafad00ebf,d=7&s=165&ci=&cri=555_165_722341033144&at=0&t=1,Tag,"Malicious Landing Location","2025-01-12 09:08 +0000",125005619400,https://www.themediatrust.com?scsh=125005619400,3UQQ3kLS1S48,1,Expired,"Mclean, Virginia",USA,,
TMT-20241231-NVX,d=7&s=165&ci=&cri=555_165_727753476182&at=0&t=1,75ec9feda2ede8d706344668373e35f7,d=7&s=165&ci=&cri=555_165_727753476182&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-12 09:10 +0000",125005617827,https://www.themediatrust.com?scsh=125005617827,3UQQ4CkZ2Fnn,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=44&ci=&cri=497_44_RTC6CQMBLRAEPLWCWVIIYR_200x200_1&at=0&t=1,f03f8ea67c909107affd95ae1ac8ce30,d=7&s=44&ci=&cri=497_44_RTC6CQMBLRAEPLWCWVIIYR_200x200_1&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-12 08:58 +0000",125005456072,https://www.themediatrust.com?scsh=125005456072,3UQPK5oT1s8J,1,Expired,"Mclean, Virginia",USA,,
TMT-20240904-ZSO,d=7&s=165&ci=&cri=555_165_717573023473&at=0&t=1,a5a00e0ca3372daccf6102304df1745f,d=7&s=165&ci=&cri=555_165_717573023473&at=0&t=1,Tag,Malicious,"2025-01-12 08:36 +0000",125005140394,https://www.themediatrust.com?scsh=125005140394,3UQPCN8m2KWv,1,Expired,"Mclean, Virginia",USA,,
TMT-20241124-BFN,d=7&s=165&ci=&cri=555_165_724873772813&at=0&t=1,69fcbf410e44e84f83de5f683772c892,d=7&s=165&ci=&cri=555_165_724873772813&at=0&t=1,Tag,Malicious,"2025-01-12 08:32 +0000",125005112093,https://www.themediatrust.com?scsh=125005112093,3UQPB79T2MXZ,1,Expired,"Mclean, Virginia",USA,PhonyFetcher-3PC,
TMT-20210725-WUT,d=7&s=165&ci=&cri=555_165_606488243946&at=0&t=1,f908cd622431e1c7114d6ea5ba917eca,d=7&s=165&ci=&cri=555_165_606488243946&at=0&t=1,Tag,Scam/Fraud,"2025-01-12 08:16 +0000",125004853182,https://www.themediatrust.com?scsh=125004853182,3UQP5vTN2S7J,1,Expired,"Mclean, Virginia",USA,,
TMT-20241225-DMK,d=7&s=16&ci=&cri=556_16_627557165&at=0&t=1,2ef1117aeb17fb8b9433bcbd82e30549,d=7&s=16&ci=&cri=556_16_627557165&at=0&t=1,Tag,Malicious,"2025-01-12 08:15 +0000",125004852836,https://www.themediatrust.com?scsh=125004852836,3UQP5kAq1tYL,1,Expired,"Mclean, Virginia",USA,,
TMT-20241106-JLO,d=7&s=4&ci=&cri=507_4_1326974&at=0&t=1,51e9da6eb20359442b1d68e5e4c8292a,d=7&s=4&ci=&cri=507_4_1326974&at=0&t=1,Tag,Malicious,"2025-01-12 08:10 +0000",125004779708,https://www.themediatrust.com?scsh=125004779708,3UQP48E71VoR,1,Expired,"Mclean, Virginia",USA,PhonyFetcher-3PC,
TMT-20241115-FXV,d=7&s=165&ci=&cri=555_165_726948406994&at=0&t=1,a7ce28f5651964df6adb9c2ec815e944,d=7&s=165&ci=&cri=555_165_726948406994&at=0&t=1,Tag,Malicious,"2025-01-12 08:09 +0000",125004749398,https://www.themediatrust.com?scsh=125004749398,3UQP3xgf1u2R,1,Expired,"Mclean, Virginia",USA,PhonyFetcher-3PC,
TMT-20241115-EVT,d=7&s=165&ci=&cri=555_165_724424678616&at=0&t=1,4976ec969871089ffa59f3ceff84e368,d=7&s=165&ci=&cri=555_165_724424678616&at=0&t=1,Tag,"Malicious Landing Location","2025-01-12 07:10 +0000",125003884537,https://www.themediatrust.com?scsh=125003884537,3UQN4BoV1zSM,2,Expired,"Mclean, Virginia",USA,,
TMT-20241230-PWT,d=7&s=480&ci=&cri=639_480_590366126&at=0&t=1,0f026aaae8b1c4abd77ab7d1589c9211,d=7&s=480&ci=&cri=639_480_590366126&at=0&t=1,Tag,Scam/Fraud,"2025-01-12 06:19 +0000",125003155548,https://www.themediatrust.com?scsh=125003155548,3UQM736K2gd8,1,Expired,"Mclean, Virginia",USA,,
TMT-20241225-DMK,d=7&s=379&ci=&cri=494_379_16_629019542&at=0&t=1,e77cd77ca9d8b4108e84d0d68c41192f,d=7&s=379&ci=&cri=494_379_16_629019542&at=0&t=1,Tag,Malicious,"2025-01-12 05:55 +0000",125002775078,https://www.themediatrust.com?scsh=125002775078,3UQLHzsd2c3d,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=379&ci=&cri=494_379_16_605824990&at=0&t=1,4f34c84e9e96fa22ab9328a6d562989d,d=7&s=379&ci=&cri=494_379_16_605824990&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-12 05:55 +0000",125002754978,https://www.themediatrust.com?scsh=125002754978,3UQLJ1hq1cfc,1,Expired,"Mclean, Virginia",USA,,
TMT-20231014-QEF,d=7&s=16&ci=&cri=556_16_629590597&at=0&t=1,36e93a27be48a7718d3bd4985c91bff0,d=7&s=16&ci=&cri=556_16_629590597&at=0&t=1,Tag,"Out Of Browser Redirect","2025-01-12 05:40 +0000",125002555961,https://www.themediatrust.com?scsh=125002555961,3UQLDKMU2HTN,2,Expired,"Mclean, Virginia",USA,,
TMT-20231127-RWS,d=7&s=176&ci=&cri=561_176_CR51062633&at=0&t=1,d9259d590b87a65a4c6471263e67a6cf,d=7&s=176&ci=&cri=561_176_CR51062633&at=0&t=1,Tag,"Out Of Browser Redirect","2025-01-12 05:07 +0000",125002042016,https://www.themediatrust.com?scsh=125002042016,3UQL3EmX2Bju,2,Expired,"Mclean, Virginia",USA,,
TMT-20240414-JMX,d=7&s=176&ci=&cri=561_176_CR51415337&at=0&t=1,5fd551fcb24017a5dfbf3dad9ac6dfd7,d=7&s=176&ci=&cri=561_176_CR51415337&at=0&t=1,Tag,"Out Of Browser Redirect","2025-01-12 05:05 +0000",125001982475,https://www.themediatrust.com?scsh=125001982475,3UQL2duW2rrs,2,Expired,"Mclean, Virginia",USA,,
TMT-20240310-IEB,d=7&s=473&ci=&cri=644_473_176-7d781fa3_3bbf81cf50bda777-1&at=0&t=1,f4878ebd7f2568b3b6d764b8b2dd0f3d,d=7&s=473&ci=&cri=644_473_176-7d781fa3_3bbf81cf50bda777-1&at=0&t=1,Tag,"Out Of Browser Redirect","2025-01-12 05:02 +0000",125001922987,https://www.themediatrust.com?scsh=125001922987,3UQL1maF1hSf,2,Expired,"Mclean, Virginia",USA,,
TMT-20230105-IJY,d=7&s=165&ci=&cri=555_165_725117603447&at=0&t=1,0a8b3818160f33536b3a8d039d3414f5,d=7&s=165&ci=&cri=555_165_725117603447&at=0&t=1,Tag,Malicious,"2025-01-12 04:50 +0000",125001786018,https://www.themediatrust.com?scsh=125001786018,3UQKGScU1fuf,1,Expired,"Mclean, Virginia",USA,,
TMT-20240924-VWG,d=7&s=165&ci=&cri=555_165_716198628414&at=0&t=1,d4ca7f2a99a5bd39cf1f9ba1de8b8347,d=7&s=165&ci=&cri=555_165_716198628414&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-12 04:17 +0000",125001339050,https://www.themediatrust.com?scsh=125001339050,3UQK6Pec2Jdq,1,Expired,"Mclean, Virginia",USA,,
TMT-20241119-QTG,d=7&s=165&ci=&cri=555_165_728217990860&at=0&t=1,e3552136e28e8f2ed995d64865da4a30,d=7&s=165&ci=&cri=555_165_728217990860&at=0&t=1,Tag,Malicious,"2025-01-12 04:07 +0000",125001199588,https://www.themediatrust.com?scsh=125001199588,3UQK3ARd1R3f,1,Expired,"Mclean, Virginia",USA,PhonyFetcher-3PC,
TMT-20241106-JLO,d=7&s=4&ci=&cri=507_4_1326987&at=0&t=1,6fa0fbcbe989817633fe1e075ac42c4c,d=7&s=4&ci=&cri=507_4_1326987&at=0&t=1,Tag,Malicious,"2025-01-12 03:56 +0000",125001031362,https://www.themediatrust.com?scsh=125001031362,3UQJJMVs1m9p,1,Expired,"Mclean, Virginia",USA,PhonyFetcher-3PC,
TMT-20231115-NVK,d=7&s=480&ci=&cri=639_480_440606557&at=0&t=1,8f5e7f73679d3564d9a45a2bed8b17ca,d=7&s=480&ci=&cri=639_480_440606557&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-12 03:48 +0000",125000914983,https://www.themediatrust.com?scsh=125000914983,3UQJFoUP1JjH,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=44&ci=&cri=497_44_WNXHREMQ5ZGMNAA5HKP5NP_300x600_1&at=0&t=1,eca4ac0b566a7076fa462829b9e5662f,d=7&s=44&ci=&cri=497_44_WNXHREMQ5ZGMNAA5HKP5NP_300x600_1&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-12 03:46 +0000",125000902820,https://www.themediatrust.com?scsh=125000902820,3UQJFK7r28iD,1,Expired,"Mclean, Virginia",USA,,
TMT-20241122-DMT,d=7&s=16&ci=&cri=556_16_630628405&at=0&t=1,31441f4f40f56aaf8597dfc26e6955e2,d=7&s=16&ci=&cri=556_16_630628405&at=0&t=1,Tag,Malicious,"2025-01-12 03:04 +0000",125000230656,https://www.themediatrust.com?scsh=125000230656,3UQJ2MWT2S5M,1,Expired,"Mclean, Virginia",USA,,
TMT-20240825-FUC,d=7&s=165&ci=&cri=555_165_727859108282&at=0&t=1,f26818e414cbdca1a3c9eaa6616bf5f9,d=7&s=165&ci=&cri=555_165_727859108282&at=0&t=1,Tag,Scam/Fraud,"2025-01-12 02:33 +0000",124999751539,https://www.themediatrust.com?scsh=124999751539,3UQHBFt814dh,1,Expired,"Mclean, Virginia",USA,,
TMT-20230705-AKT,d=7&s=165&ci=&cri=555_165_727724064659&at=0&t=1,dade6abbaf6447bb7bd6818c65eea909,d=7&s=165&ci=&cri=555_165_727724064659&at=0&t=1,Tag,Malicious,"2025-01-12 02:32 +0000",124999736006,https://www.themediatrust.com?scsh=124999736006,3UQHAsnK1z8g,1,Expired,"Mclean, Virginia",USA,,
TMT-20241115-FXV,d=7&s=165&ci=&cri=555_165_725420526167&at=0&t=1,5bf96ec1a18e10e9a77982d1e617e316,d=7&s=165&ci=&cri=555_165_725420526167&at=0&t=1,Tag,Malicious,"2025-01-12 01:46 +0000",124998996726,https://www.themediatrust.com?scsh=124998996726,3UQGFLWx2dda,1,Expired,"Mclean, Virginia",USA,PhonyFetcher-3PC,
TMT-20240625-TAM,d=7&s=16&ci=&cri=556_16_489621517&at=0&t=1,5d82993722e049d24f6b0617e6bc53b6,d=7&s=16&ci=&cri=556_16_489621517&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-12 01:47 +0000",124998985319,https://www.themediatrust.com?scsh=124998985319,3UQGFhJq1Dba,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=16&ci=&cri=556_16_489613837&at=0&t=1,be2f67d0e1708cedf3408dd28fc0eb6a,d=7&s=16&ci=&cri=556_16_489613837&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-12 01:43 +0000",124998942378,https://www.themediatrust.com?scsh=124998942378,3UQGEQGB1gqi,1,Expired,"Mclean, Virginia",USA,,
TMT-20240924-VWG,d=7&s=165&ci=&cri=555_165_714866055552&at=0&t=1,93186abd4d621877334948f25022e08b,d=7&s=165&ci=&cri=555_165_714866055552&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-12 01:39 +0000",124998890829,https://www.themediatrust.com?scsh=124998890829,3UQGDB8a2ESM,1,Expired,"Mclean, Virginia",USA,,
TMT-20241115-FXV,d=7&s=165&ci=&cri=555_165_726869343823&at=0&t=1,aa9e60b0b55dcf1188b92be32457d72d,d=7&s=165&ci=&cri=555_165_726869343823&at=0&t=1,Tag,Malicious,"2025-01-12 00:58 +0000",124998174537,https://www.themediatrust.com?scsh=124998174537,3UQFK8361DcF,1,Expired,"Mclean, Virginia",USA,PhonyFetcher-3PC,
TMT-20240625-TAM,d=7&s=165&ci=&cri=555_165_724026946746&at=0&t=1,006c6aac31948f4a9cc733987e7052f5,d=7&s=165&ci=&cri=555_165_724026946746&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-12 00:54 +0000",124998076653,https://www.themediatrust.com?scsh=124998076653,3UQFHjeR1oqc,1,Expired,"Mclean, Virginia",USA,,
TMT-20240920-WYG,d=7&s=165&ci=&cri=555_165_722338411372&at=0&t=1,a78174efc60acc4c7ba8b16ed4912c11,d=7&s=165&ci=&cri=555_165_722338411372&at=0&t=1,Tag,Malicious,"2025-01-12 00:43 +0000",124997873595,https://www.themediatrust.com?scsh=124997873595,3UQFEGa11nFe,1,Expired,"Mclean, Virginia",USA,,
TMT-20190604-PVH,d=7&s=165&ci=&cri=555_165_723591821712&at=0&t=1,20ac0c960d15320ec1d49cebb4c4d48d,d=7&s=165&ci=&cri=555_165_723591821712&at=0&t=1,Tag,Malicious,"2025-01-12 00:36 +0000",124997695928,https://www.themediatrust.com?scsh=124997695928,3UQFC65m17dr,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=16&ci=&cri=556_16_628691638&at=0&t=1,944dd2b089927b23388f090d70c3c0db,d=7&s=16&ci=&cri=556_16_628691638&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-12 00:14 +0000",124997222104,https://www.themediatrust.com?scsh=124997222104,3UQF5S931597,1,Expired,"Mclean, Virginia",USA,,
TMT-20241106-JLO,d=7&s=4&ci=&cri=507_4_1335717&at=0&t=1,f576b6320b529c668a73539a871532aa,d=7&s=4&ci=&cri=507_4_1335717&at=0&t=1,Tag,Malicious,"2025-01-12 00:06 +0000",124997118440,https://www.themediatrust.com?scsh=124997118440,3UQF2vmv1C59,1,Expired,"Mclean, Virginia",USA,PhonyFetcher-3PC,
TMT-20240625-TAM,d=7&s=16&ci=&cri=556_16_609172509&at=0&t=1,76b09f484272f84f90d6bb692e650fef,d=7&s=16&ci=&cri=556_16_609172509&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-11 23:49 +0000",124996787359,https://www.themediatrust.com?scsh=124996787359,3UQEGE5t1SXG,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=16&ci=&cri=556_16_439083477&at=0&t=1,588f481fbf8c919ae34b01b5f806381d,d=7&s=16&ci=&cri=556_16_439083477&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-11 23:46 +0000",124996748022,https://www.themediatrust.com?scsh=124996748022,3UQEFMQw1BEj,1,Expired,"Mclean, Virginia",USA,,
TMT-20241016-LGC,d=7&s=165&ci=&cri=555_165_710747531165&at=0&t=1,4f6a5e6e5e8a0cbcab3e8337ed9e234f,d=7&s=165&ci=&cri=555_165_710747531165&at=0&t=1,Tag,Malicious,"2025-01-11 23:36 +0000",124996562612,https://www.themediatrust.com?scsh=124996562612,3UQECAxw24YC,1,Expired,"Mclean, Virginia",USA,,
TMT-20241106-JLO,d=7&s=4&ci=&cri=507_4_1326764&at=0&t=1,bacb53928e324c6287b4bdcc15bb74f9,d=7&s=4&ci=&cri=507_4_1326764&at=0&t=1,Tag,Malicious,"2025-01-11 23:34 +0000",124996550565,https://www.themediatrust.com?scsh=124996550565,3UQEBeh121E4,1,Expired,"Mclean, Virginia",USA,PhonyFetcher-3PC,
TMT-20240614-LER,d=7&s=165&ci=&cri=555_165_702385038924&at=0&t=1,56d87138c2fdc1721c273d7ace653b28,d=7&s=165&ci=&cri=555_165_702385038924&at=0&t=1,Tag,Malicious,"2025-01-11 23:32 +0000",124996453718,https://www.themediatrust.com?scsh=124996453718,3UQEArv12iKz,1,Expired,"Mclean, Virginia",USA,,
TMT-20241225-DMK,d=7&s=16&ci=&cri=556_16_627565019&at=0&t=1,3ac45030d6a2362f57cb2bb3c614226b,d=7&s=16&ci=&cri=556_16_627565019&at=0&t=1,Tag,Malicious,"2025-01-11 23:07 +0000",124995994883,https://www.themediatrust.com?scsh=124995994883,3UQE3H391PY3,1,Expired,"Mclean, Virginia",USA,,
TMT-20240625-TAM,d=7&s=480&ci=&cri=639_480_565907448&at=0&t=1,325634ace79c7ef83d26f1ad37b6f9c1,d=7&s=480&ci=&cri=639_480_565907448&at=0&t=1,Tag,"Malicious - Indirect Evidence","2025-01-11 22:57 +0000",124995863294,https://www.themediatrust.com?scsh=124995863294,3UQDJirK1fD7,1,Expired,"Mclean, Virginia",USA,,
