"Tag Summary Report"
"11/01/2024 00:00 - 12/01/2024 00:00"

Incident,"Ad Tag ID",Hash,"Tag Name","Scan Type","Hit Type","Scan Date","Scan ID",Example,csid,"Report Period Hit Count","Tag Status","Public Deck","Comment Type","Comment Text","Threat Behavior","Expected Behavior","Malware Condition",City,Country,"Named Threat","Resolution Reason"
TMT-20240913-MBV,8565202411070400,d2f025c067ec3eebaf0c8bb224f5f5b3,128706@|@10134_sharafdg,Tag,Malicious,"2024-11-07 03:11 +0000",123139187053,https://www.themediatrust.com?scsh=123139187053,3Tvz4THM287p,1,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=d1ed27f561c4b919d4fa93398a1365ca,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240828-GLZ,85140202411070400,c164dba99bfd4bee1a250840555a26c0,128891@|@perfectsnacks,Tag,Malicious,"2024-11-07 03:11 +0000",123139137113,https://www.themediatrust.com?scsh=123139137113,3Tvz4TUa2T3N,1,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=ef312632bb98a7dbcca4d191ff0a8651,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240828-GLZ,85207202411070400,a39c4d8679491e11e27284db9f038dcb,127238@|@10134_sharafdg,Tag,Malicious,"2024-11-07 03:09 +0000",123139114334,https://www.themediatrust.com?scsh=123139114334,3Tvz3yJw2Hc4,1,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=1e691c18108943ab4252f44247679f3a,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240828-GLZ,85248202411070300,eb607828f5679cc0ea19ecab11b8dd36,127238@|@sharafdg,Tag,Malicious,"2024-11-07 03:09 +0000",123139093563,https://www.themediatrust.com?scsh=123139093563,3Tvz3tbm2Tu1,1,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=2b4dea80b23cb5ffb5cb601b38816f15,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240828-GLZ,85132202411070300,cb535d35b22fe7616022f05ea1ca6aa6,129351@|@sharafdg,Tag,Malicious,"2024-11-07 03:06 +0000",123139055025,https://www.themediatrust.com?scsh=123139055025,3Tvz34Xs2C4X,1,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=7d0382a7c310c14959ba3afda7356a1b,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20241101-JCH,85979202411050500,7335bd81bf029638899e0cc583095ae5,126469@|@11059_7091_ebay,Tag,Malicious,"2024-11-07 03:03 +0000",123138972356,https://www.themediatrust.com?scsh=123138972356,3Tvz1z5a1twW,10,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=aa01016d01cf165e405c76bdf575ecd6,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20241105-JTY,851191202411050000,6ea2b9e584155c499ed7e5bf90715564,128424@|@10134_dearmusk,Tag,Malicious,"2024-11-07 02:59 +0000",123138871073,https://www.themediatrust.com?scsh=123138871073,3TvyK9PC2QLn,6,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=623fa86c1e35de4103eccd625e2892c0,"Phishing Delivery","Phishing Delivery: When the correct conditions are met, instead of delivering a creative, an auto-redirect will occur delivering malicious popups and other phishing content such as fake surveys, gift card prizes, and fraudulent offers designed to trick users into disclosing personal information or downloading malware onto their device. These deceptive tactics are designed to exploit unsuspecting individuals, leading to potential financial loss, identity theft, and compromised security.",Phishing,Phishing,"Phishing Delivery","Mclean, Virginia",USA,,
TMT-20240828-GLZ,85982202411050000,d1ba91b0833d5537754a6e88b70f94d8,126136@|@d97f103d93c0c0d898b11585d38a8885,Tag,Malicious,"2024-11-07 02:58 +0000",123138870743,https://www.themediatrust.com?scsh=123138870743,3TvyK5rq2axU,11,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=13e9ce507cf4e30f5326f68654b948e5,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20230908-DXA,851234202411050000,9b54af1e5fb4a85badd992ea2852212b,127238@|@dearmusk,Tag,"Malicious - Indirect Evidence","2024-11-07 02:56 +0000",123138869868,https://www.themediatrust.com?scsh=123138869868,3TvyJP9Z1jsn,11,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=79ef4d3f791e441c3f88a370a6bd05f8,"Heuristic Flag","Heuristics: This content matches previously identified patterns and characteristics of known malicious content. This flag is specifically placed to discover and locate potential characteristics and impressions of new and modified versions of existing threats.","Generic Malware/Suspicious","Suspicious (Multiple indicators match known overt incidents but no overt actions detected.)","Heuristic Flag","San Francisco, California",USA,,
TMT-20240828-GLZ,85498202411050000,ba569b86b216a2ff90b66b5a1eea1ce0,128803@|@omaxhealth,Tag,Malicious,"2024-11-07 02:48 +0000",123138651489,https://www.themediatrust.com?scsh=123138651489,3TvyFrHY1jJK,12,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=ed771f959748b9beba3c385604ce6604,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20230908-DXA,85467202411050900,5044e54cb28edfa2c28006d498db6464,127238@|@7462_dearmusk,Tag,"Malicious - Indirect Evidence","2024-11-07 02:47 +0000",123138650842,https://www.themediatrust.com?scsh=123138650842,3TvyFi5r2GdW,9,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=edccb27fe16572c7a7f0705f8b2043cb,"Heuristic Flag","Heuristics: This content matches previously identified patterns and characteristics of known malicious content. This flag is specifically placed to discover and locate potential characteristics and impressions of new and modified versions of existing threats.","Generic Malware/Suspicious","Suspicious (Multiple indicators match known overt incidents but no overt actions detected.)","Heuristic Flag","Mclean, Virginia",USA,,
TMT-20240828-GLZ,85510202411050000,2a1a7f6e1ad02bb998fb565314787858,126136@|@f42a3a288f39ea15e24236c73de3b735,Tag,Malicious,"2024-11-07 02:46 +0000",123138632162,https://www.themediatrust.com?scsh=123138632162,3TvyFArY1hCf,12,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=3293387ead07a5de8826a640be5fd0c6,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20241105-JTY,851648202411050000,408da734dcba1bd3827dc471de2ca09c,126469@|@11059_10134_dearmusk,Tag,Malicious,"2024-11-07 02:43 +0000",123138586663,https://www.themediatrust.com?scsh=123138586663,3TvyEVda1N9v,6,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=6b623fc41fa3d46ba66430eb35415fd1,"Phishing Delivery","Phishing Delivery: When the correct conditions are met, instead of delivering a creative, an auto-redirect will occur delivering malicious popups and other phishing content such as fake surveys, gift card prizes, and fraudulent offers designed to trick users into disclosing personal information or downloading malware onto their device. These deceptive tactics are designed to exploit unsuspecting individuals, leading to potential financial loss, identity theft, and compromised security.",Phishing,Phishing,"Phishing Delivery","Mclean, Virginia",USA,,
TMT-20240828-GLZ,851254202411050000,0010cf483ac0bce06b8901a536d75540,126136@|@007660544d6918717ece4d524ca8f5ce,Tag,Malicious,"2024-11-07 02:44 +0000",123138586029,https://www.themediatrust.com?scsh=123138586029,3TvyEY9P2WsH,12,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=64ba8e4f3b86e04942f9bf6f7fe31ce3,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20241103-SID,85389202411050100,9ba4b61f195bbb30b1c285434c7e8366,128803@|@garmentprinterink,Tag,Malicious,"2024-11-07 02:43 +0000",123138565549,https://www.themediatrust.com?scsh=123138565549,3TvyEToq1GPh,14,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=619878e56652916b1e6d1b6850994c25,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20241103-SID,851432202411050000,93fde7f8d7803fcc2ae3b4c7b1acd254,126136@|@6d9b9c4e4118949480773a0c4d263340,Tag,Malicious,"2024-11-07 02:42 +0000",123138565402,https://www.themediatrust.com?scsh=123138565402,3TvyEDhS29XW,12,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=b38bdb7c75b6055b60f141ed78056ff6,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20230908-DXA,85866202411050000,5a42ad5a78fcb8faea4a6043e91229d9,127238@|@10134_dearmusk,Tag,"Malicious - Indirect Evidence","2024-11-07 02:42 +0000",123138551985,https://www.themediatrust.com?scsh=123138551985,3TvyE84J1y5B,12,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=b861f3b0c05f25527085f3b2f4c5378b,"Heuristic Flag","Heuristics: This content matches previously identified patterns and characteristics of known malicious content. This flag is specifically placed to discover and locate potential characteristics and impressions of new and modified versions of existing threats.","Generic Malware/Suspicious","Suspicious (Multiple indicators match known overt incidents but no overt actions detected.)","Heuristic Flag","Mclean, Virginia",USA,,
TMT-20240828-GLZ,851667202411050000,85e611ff0eb0ca2fedbb1264bbed8ee3,126136@|@101c2a46fcc2d7bf93d570520ee3b41d,Tag,Malicious,"2024-11-07 02:42 +0000",123138523047,https://www.themediatrust.com?scsh=123138523047,3TvyE3kx1X7w,12,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=57aa0b8c43aef62667bc00a44d47b4d0,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20230908-DXA,85798202411050400,ec3cf377ce0af6c88f223db863a84235,127238@|@10134_ebay,Tag,"Malicious - Indirect Evidence","2024-11-07 02:41 +0000",123138491890,https://www.themediatrust.com?scsh=123138491890,3TvyDitt1VuM,11,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=81a33dd07302a66bc4e7e43bac370cf2,"Heuristic Flag","Heuristics: This content matches previously identified patterns and characteristics of known malicious content. This flag is specifically placed to discover and locate potential characteristics and impressions of new and modified versions of existing threats.","Generic Malware/Suspicious","Suspicious (Multiple indicators match known overt incidents but no overt actions detected.)","Heuristic Flag","Mclean, Virginia",USA,,
TMT-20230908-DXA,85814202411050400,b46aebd6723bc7cc16d2933de70c33d0,127238@|@10134_dearmusk,Tag,"Malicious - Indirect Evidence","2024-11-07 02:40 +0000",123138489900,https://www.themediatrust.com?scsh=123138489900,3TvyDU5P28hH,10,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=0f9f251d7ac3d2e73a105bbcc8b2d02f,"Heuristic Flag","Heuristics: This content matches previously identified patterns and characteristics of known malicious content. This flag is specifically placed to discover and locate potential characteristics and impressions of new and modified versions of existing threats.","Generic Malware/Suspicious","Suspicious (Multiple indicators match known overt incidents but no overt actions detected.)","Heuristic Flag","Mclean, Virginia",USA,,
TMT-20241103-SID,85961202411050400,7e464e02f09be6e8b3fe31500d57df20,128803@|@garmentprinterink,Tag,Malicious,"2024-11-07 02:39 +0000",123138464784,https://www.themediatrust.com?scsh=123138464784,3TvyD1jB2666,11,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=f5c7c0875b8c1f53e04910c75ee223be,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240828-GLZ,85187202411050400,ec12324ca826c192026f8f233404a131,126136@|@007660544d6918717ece4d524ca8f5ce,Tag,Malicious,"2024-11-07 02:38 +0000",123138446979,https://www.themediatrust.com?scsh=123138446979,3TvyCoye1cgN,11,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=c55bda6db95d580e34efb71836af58f7,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240828-GLZ,85262202411050400,198a9391352508abf6861928bb30bc1e,126136@|@f42a3a288f39ea15e24236c73de3b735,Tag,Malicious,"2024-11-07 02:38 +0000",123138446676,https://www.themediatrust.com?scsh=123138446676,3TvyChzS2SHB,11,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=1b7f062f01f0a5ba5c57b583c76dfdaf,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20230908-DXA,85746202411051000,67dc1701424ca9b35c1eb6de47c57bdd,127238@|@10134_dearmusk,Tag,"Malicious - Indirect Evidence","2024-11-07 02:36 +0000",123138420408,https://www.themediatrust.com?scsh=123138420408,3TvyCGWh26gj,5,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=f73edb3a7072ebeae5f81ab7247d940f,"Heuristic Flag","Heuristics: This content matches previously identified patterns and characteristics of known malicious content. This flag is specifically placed to discover and locate potential characteristics and impressions of new and modified versions of existing threats.","Generic Malware/Suspicious","Suspicious (Multiple indicators match known overt incidents but no overt actions detected.)","Heuristic Flag","Mclean, Virginia",USA,,
TMT-20240927-YOB,85830202411051000,cb886ae8638bd3d768295a6f0e3d8b3b,126817@|@1949-cr3225.d8c48f3b,Tag,Malicious,"2024-11-07 02:34 +0000",123138339474,https://www.themediatrust.com?scsh=123138339474,3TvyBUmq1Qg9,8,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=35e0fb93a67e07f01b4e1563afb40965,Redirector,"Redirector: This domain has been seen consistently redirecting to malicious, scam, parked and/or other forms of malicious content.",Phishing,Phishing,Redirector,"Mclean, Virginia",USA,,
TMT-20240828-GLZ,85733202411050900,6e29e248ce32b95a2956a16973e50fc0,128903@|@d97f103d93c0c0d898b11585d38a8885,Tag,Malicious,"2024-11-07 02:33 +0000",123138339193,https://www.themediatrust.com?scsh=123138339193,3TvyBFAY1yJc,9,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=b9577f8626e741256ccbb432aa757168,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20230908-DXA,85976202411050900,47b9428717164cf5732724d73ddc7e50,127238@|@ebay,Tag,"Malicious - Indirect Evidence","2024-11-07 02:33 +0000",123138337985,https://www.themediatrust.com?scsh=123138337985,3TvyBAur1qSi,6,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=c8d86989604891197e0b0482cd2ac771,"Heuristic Flag","Heuristics: This content matches previously identified patterns and characteristics of known malicious content. This flag is specifically placed to discover and locate potential characteristics and impressions of new and modified versions of existing threats.","Generic Malware/Suspicious","Suspicious (Multiple indicators match known overt incidents but no overt actions detected.)","Heuristic Flag","Mclean, Virginia",USA,,
TMT-20230908-DXA,85417202411051100,14c8c2855c0f4a039790165c3385296c,127238@|@ebay,Tag,"Malicious - Indirect Evidence","2024-11-07 02:32 +0000",123138317623,https://www.themediatrust.com?scsh=123138317623,3TvyAuSK2aoE,6,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=0dadc34c58b551023e8ccdb18d9761dd,"Heuristic Flag","Heuristics: This content matches previously identified patterns and characteristics of known malicious content. This flag is specifically placed to discover and locate potential characteristics and impressions of new and modified versions of existing threats.","Generic Malware/Suspicious","Suspicious (Multiple indicators match known overt incidents but no overt actions detected.)","Heuristic Flag","Mclean, Virginia",USA,,
TMT-20230908-DXA,85485202411051000,c03abd7e879066a8eb2f640ebc352f94,127238@|@7462_dearmusk,Tag,"Malicious - Indirect Evidence","2024-11-07 02:29 +0000",123138288970,https://www.themediatrust.com?scsh=123138288970,3TvyAD5K1jej,5,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=be2688e68fe63de589e89c8087438dab,"Heuristic Flag","Heuristics: This content matches previously identified patterns and characteristics of known malicious content. This flag is specifically placed to discover and locate potential characteristics and impressions of new and modified versions of existing threats.","Generic Malware/Suspicious","Suspicious (Multiple indicators match known overt incidents but no overt actions detected.)","Heuristic Flag","Mclean, Virginia",USA,,
TMT-20230908-DXA,85817202411050900,ed81c48d4e2c12d39c7792c06864b865,127238@|@dearmusk,Tag,"Malicious - Indirect Evidence","2024-11-07 02:29 +0000",123138288863,https://www.themediatrust.com?scsh=123138288863,3TvyACdX1jtm,7,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=d6345baa318f737a44d30baf8dd3c9d0,"Heuristic Flag","Heuristics: This content matches previously identified patterns and characteristics of known malicious content. This flag is specifically placed to discover and locate potential characteristics and impressions of new and modified versions of existing threats.","Generic Malware/Suspicious","Suspicious (Multiple indicators match known overt incidents but no overt actions detected.)","Heuristic Flag","Mclean, Virginia",USA,,
TMT-20240828-GLZ,85367202411070200,a5a93719c152e3f08a2ade450634d227,127238@|@sharafdg,Tag,Malicious,"2024-11-07 02:24 +0000",123138159660,https://www.themediatrust.com?scsh=123138159660,3Tvy8cuU1x2U,3,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=c948d765dc0db773443a48d1e0c70261,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240828-GLZ,85196202411070200,c6b74e1b667dbc67a2aa86c12fb985b4,129351@|@sharafdg,Tag,Malicious,"2024-11-07 02:18 +0000",123138042954,https://www.themediatrust.com?scsh=123138042954,3Tvy6jNc1Y3E,1,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=06540c2ca1e589f5f67754107cd46f06,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","San Francisco, California",USA,"GhostCat - 3PC",
TMT-20240828-GLZ,8545202411070200,8b8c2762766c41bfb7c1aed11b292386,127238@|@7462_sharafdg,Tag,Malicious,"2024-11-07 02:17 +0000",123138020226,https://www.themediatrust.com?scsh=123138020226,3Tvy6PHc2H41,1,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=0af72507938cfdbf0440b42d8be66f76,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240828-GLZ,85262202411070200,6f416da63f50b504a2ebeee059d2e658,128894@|@sharafdg,Tag,Malicious,"2024-11-07 02:18 +0000",123138019973,https://www.themediatrust.com?scsh=123138019973,3Tvy6eBx1HQx,1,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=5eb8384cb2aec960eb139cfb2f1d3fb7,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240828-GLZ,8574202411070200,37e513715bfa38756e67db88ab091b61,128706@|@sharafdg,Tag,Malicious,"2024-11-07 02:18 +0000",123138019958,https://www.themediatrust.com?scsh=123138019958,3Tvy6fMH1xoB,1,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=098f664bad15b3274850e78a9dbc8ca7,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240828-GLZ,8517202411070200,ee05c5e9077b7380ba21d31e4ec200e2,127420@|@sharafdg,Tag,Malicious,"2024-11-07 02:17 +0000",123137996401,https://www.themediatrust.com?scsh=123137996401,3Tvy6NBy2V8z,1,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=db4efe7d86c42509b7aaf25ecc0b4e96,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240828-GLZ,8527202411070200,6bb6e56485793caf200afb2dbed4ff8d,126671@|@afizdigital_127410|sharafdg,Tag,Malicious,"2024-11-07 02:16 +0000",123137975186,https://www.themediatrust.com?scsh=123137975186,3Tvy5x1M2UG7,1,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=030187e63bcf30e45839558dc4e54158,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
TMT-20240828-GLZ,8571202411070200,c8df030c001586facb6e8b869eb5b056,127608@|@127563|sharafdg,Tag,Malicious,"2024-11-07 02:13 +0000",123137918263,https://www.themediatrust.com?scsh=123137918263,3Tvy5D3B2K6U,1,Expired,https://www.themediatrust.com/vt.php?controller=v9&tsid=877ac75e7a4fa56e9ca954f0a811a29c,"GhostCat - 3PC","GhostCat-3PC: This malicious campaign utilizes advanced obfuscation and delivery patterns to evade signature-based detection. This malware evades conventional blockers in order to hijack users browser sessions for the purpose of delivering popups, redirects, and other phishing content. Publisher visitors who fall victim to this malware may have malicious software installed on their device, including but not limited to Remote Access Trojans and adware.",Phishing,Phishing,"GhostCat - 3PC","Mclean, Virginia",USA,"GhostCat - 3PC",
